id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
105683,Male,Loyal Customer,34,Business travel,Business,787,4,4,4,4,3,5,5,4,4,4,4,5,4,3,1,0.0,satisfied
116676,Female,disloyal Customer,39,Business travel,Business,447,3,3,3,3,2,3,4,2,3,2,5,4,4,2,1,0.0,neutral or dissatisfied
94963,Male,Loyal Customer,36,Business travel,Eco,248,5,4,4,4,5,5,5,5,5,3,1,3,4,5,1,0.0,satisfied
6283,Male,Loyal Customer,42,Personal Travel,Eco,585,0,4,0,4,3,0,3,3,3,4,5,4,4,3,1,0.0,neutral or dissatisfied
49397,Male,Loyal Customer,62,Business travel,Business,421,3,3,3,3,2,1,2,4,4,4,4,3,4,3,1,0.0,satisfied
22505,Male,Loyal Customer,41,Business travel,Eco Plus,143,4,2,2,2,4,4,4,4,5,2,1,5,2,4,1,0.0,satisfied
67253,Male,Loyal Customer,43,Personal Travel,Eco,964,2,5,2,5,3,2,5,3,4,3,5,5,4,3,1,0.0,neutral or dissatisfied
9939,Female,Loyal Customer,43,Business travel,Business,3487,5,5,5,5,5,5,4,4,4,4,4,5,4,3,1,0.0,satisfied
110134,Male,Loyal Customer,40,Business travel,Business,869,1,1,1,1,1,4,3,1,1,1,1,3,1,3,1,0.0,neutral or dissatisfied
105201,Male,Loyal Customer,63,Personal Travel,Eco Plus,281,4,4,4,3,5,4,4,5,3,3,3,3,4,5,1,0.0,neutral or dissatisfied
86302,Female,Loyal Customer,42,Business travel,Business,2303,1,1,1,1,3,5,5,4,4,4,4,4,4,4,1,0.0,satisfied
126335,Female,Loyal Customer,32,Personal Travel,Eco,650,1,4,1,4,5,1,5,5,1,5,4,4,4,5,1,0.0,neutral or dissatisfied
13717,Female,disloyal Customer,29,Business travel,Eco,441,2,3,2,3,5,2,2,5,5,5,2,5,4,5,1,0.0,neutral or dissatisfied
59679,Male,Loyal Customer,18,Personal Travel,Eco,956,2,5,2,2,1,2,1,1,5,5,5,3,4,1,1,0.0,neutral or dissatisfied
1283,Male,Loyal Customer,44,Personal Travel,Eco,229,2,5,2,3,3,2,3,3,5,3,4,5,5,3,1,0.0,neutral or dissatisfied
89949,Female,Loyal Customer,61,Personal Travel,Eco,1310,2,5,2,3,2,5,4,5,5,2,5,5,5,3,1,0.0,neutral or dissatisfied
57417,Male,Loyal Customer,17,Personal Travel,Eco,524,2,4,2,2,3,2,4,3,4,4,5,5,5,3,1,0.0,neutral or dissatisfied
71869,Female,Loyal Customer,40,Personal Travel,Eco,1744,4,5,4,2,4,4,1,4,5,2,5,4,5,4,1,0.0,neutral or dissatisfied
18379,Male,Loyal Customer,45,Business travel,Eco,936,4,5,5,5,4,4,4,4,5,3,2,1,3,4,1,0.0,neutral or dissatisfied
100132,Male,Loyal Customer,51,Business travel,Business,2309,2,2,2,2,3,5,4,5,5,5,5,3,5,3,1,0.0,satisfied
100451,Male,Loyal Customer,49,Personal Travel,Eco Plus,1180,1,5,0,1,5,0,2,5,4,5,4,5,4,5,1,0.0,neutral or dissatisfied
118704,Female,Loyal Customer,55,Personal Travel,Eco,369,2,3,1,3,2,2,2,1,1,1,1,4,1,1,1,0.0,neutral or dissatisfied
102851,Male,Loyal Customer,42,Personal Travel,Eco,423,2,4,2,3,1,2,1,1,3,4,4,5,4,1,1,0.0,neutral or dissatisfied
100402,Female,Loyal Customer,46,Business travel,Eco Plus,971,2,3,3,3,3,3,4,2,2,2,2,3,2,1,1,0.0,neutral or dissatisfied
54634,Female,Loyal Customer,47,Business travel,Business,854,1,1,2,1,4,2,1,5,5,5,5,1,5,2,1,0.0,satisfied
36540,Male,Loyal Customer,33,Business travel,Business,1237,2,2,4,2,4,4,4,4,5,2,4,2,3,4,1,0.0,satisfied
61605,Male,Loyal Customer,41,Business travel,Business,1635,1,1,1,1,3,3,4,4,4,4,4,5,4,5,1,0.0,satisfied
87546,Female,Loyal Customer,26,Personal Travel,Eco,782,5,5,4,3,2,4,2,2,3,5,5,3,4,2,1,0.0,satisfied
82285,Male,Loyal Customer,39,Personal Travel,Eco,1481,3,5,3,3,3,3,3,3,5,3,4,1,3,3,1,0.0,neutral or dissatisfied
126108,Male,Loyal Customer,34,Business travel,Business,507,1,1,1,1,5,5,5,5,5,5,5,4,5,5,1,0.0,satisfied
113189,Male,disloyal Customer,44,Business travel,Business,391,2,1,1,5,4,2,4,4,4,3,5,5,4,4,1,0.0,neutral or dissatisfied
108490,Female,disloyal Customer,37,Business travel,Eco,170,2,5,2,3,4,2,4,4,4,1,1,4,1,4,1,0.0,neutral or dissatisfied
89397,Female,Loyal Customer,47,Business travel,Business,151,0,4,0,2,4,4,5,2,2,2,2,5,2,5,1,0.0,satisfied
112714,Female,Loyal Customer,22,Business travel,Business,1731,1,1,1,1,3,3,3,3,2,5,3,2,5,3,1,0.0,satisfied
100735,Female,Loyal Customer,37,Business travel,Business,328,5,5,5,5,5,2,1,5,5,5,5,2,5,5,1,0.0,satisfied
66072,Female,Loyal Customer,56,Personal Travel,Eco,1055,2,4,2,2,4,3,1,3,3,2,3,3,3,4,1,0.0,neutral or dissatisfied
96913,Male,Loyal Customer,32,Personal Travel,Eco,488,2,1,2,1,4,2,4,4,1,4,2,2,1,4,1,0.0,neutral or dissatisfied
2414,Female,Loyal Customer,50,Personal Travel,Eco,641,2,3,2,3,3,2,3,3,3,2,3,3,3,3,1,0.0,neutral or dissatisfied
26840,Male,disloyal Customer,40,Business travel,Business,224,1,1,1,3,2,1,2,2,2,1,3,3,2,2,1,0.0,neutral or dissatisfied
37860,Female,Loyal Customer,43,Business travel,Business,3656,5,5,5,5,4,2,4,2,2,2,2,2,2,3,1,0.0,satisfied
114830,Female,Loyal Customer,46,Business travel,Business,337,2,2,5,2,5,4,5,5,5,5,5,4,5,5,1,0.0,satisfied
105624,Female,Loyal Customer,27,Business travel,Business,787,4,4,4,4,5,5,5,5,4,3,4,4,5,5,1,0.0,satisfied
53129,Female,disloyal Customer,21,Business travel,Eco Plus,2065,0,4,0,2,4,0,4,4,4,2,5,3,4,4,1,0.0,satisfied
72739,Male,Loyal Customer,36,Personal Travel,Eco Plus,1121,3,5,3,1,4,3,4,4,4,5,4,4,5,4,1,0.0,neutral or dissatisfied
54550,Male,Loyal Customer,62,Personal Travel,Eco,925,4,2,3,2,2,3,2,2,1,3,3,2,2,2,1,0.0,neutral or dissatisfied
59164,Male,Loyal Customer,21,Business travel,Eco Plus,1744,4,1,1,1,4,4,4,4,1,2,3,4,4,4,1,0.0,neutral or dissatisfied
6059,Female,Loyal Customer,58,Personal Travel,Eco,925,3,2,3,3,3,3,3,1,1,3,2,2,1,4,1,0.0,neutral or dissatisfied
94633,Male,Loyal Customer,53,Business travel,Business,2339,0,4,0,1,5,4,5,3,3,3,3,5,3,4,1,0.0,satisfied
58213,Female,Loyal Customer,48,Personal Travel,Eco,925,2,4,2,1,4,4,4,3,3,2,3,4,3,3,1,0.0,neutral or dissatisfied
17006,Male,Loyal Customer,40,Business travel,Business,2928,3,3,3,3,2,4,4,4,4,4,4,5,4,3,1,0.0,satisfied
53870,Female,Loyal Customer,44,Business travel,Eco,191,2,4,4,4,3,1,3,2,2,2,2,3,2,1,1,0.0,satisfied
106900,Male,Loyal Customer,56,Personal Travel,Eco,577,0,4,0,2,2,0,1,2,5,3,4,3,5,2,1,0.0,satisfied
89128,Female,Loyal Customer,39,Business travel,Business,1892,5,5,5,5,3,3,4,5,5,5,5,3,5,4,1,0.0,satisfied
120168,Male,Loyal Customer,29,Business travel,Business,335,2,2,2,2,5,5,5,5,5,5,5,3,5,5,1,0.0,satisfied
95693,Female,Loyal Customer,60,Business travel,Business,1827,1,1,1,1,3,4,4,4,4,4,4,4,4,3,1,0.0,satisfied
67733,Female,Loyal Customer,24,Business travel,Business,3712,2,5,5,5,2,2,2,2,3,5,4,2,3,2,1,0.0,neutral or dissatisfied
102643,Female,disloyal Customer,25,Business travel,Business,365,1,5,1,4,1,1,1,1,4,3,5,3,4,1,1,0.0,neutral or dissatisfied
112937,Female,Loyal Customer,70,Personal Travel,Eco,1164,3,5,3,1,4,3,5,4,4,3,2,4,4,3,1,0.0,neutral or dissatisfied
86589,Female,Loyal Customer,33,Personal Travel,Eco,1269,3,4,4,3,1,4,2,1,4,5,4,5,5,1,1,0.0,neutral or dissatisfied
108864,Male,Loyal Customer,9,Personal Travel,Eco,1892,2,2,2,3,4,2,4,4,4,2,2,1,3,4,1,0.0,neutral or dissatisfied
91060,Male,Loyal Customer,37,Personal Travel,Eco,270,1,1,1,4,5,1,5,5,3,1,4,4,3,5,1,0.0,neutral or dissatisfied
123142,Female,Loyal Customer,40,Business travel,Business,507,1,1,2,1,4,4,4,5,5,5,5,4,5,3,1,0.0,neutral or dissatisfied
117018,Female,Loyal Customer,51,Business travel,Business,338,0,0,0,4,3,4,4,5,5,5,5,4,5,4,1,0.0,satisfied
72468,Female,Loyal Customer,39,Business travel,Business,2504,2,2,4,2,4,5,4,4,4,4,4,4,4,5,1,0.0,satisfied
64157,Male,Loyal Customer,35,Business travel,Business,2106,4,2,2,2,1,4,3,4,4,4,4,3,4,1,1,0.0,neutral or dissatisfied
104904,Female,Loyal Customer,67,Business travel,Business,3929,5,5,4,5,1,3,4,4,4,4,4,4,4,1,1,0.0,satisfied
66357,Female,Loyal Customer,47,Business travel,Business,1775,4,4,4,4,1,3,2,4,4,4,4,3,4,4,1,0.0,neutral or dissatisfied
127415,Male,Loyal Customer,46,Personal Travel,Eco,868,4,5,4,3,2,4,2,2,3,4,3,3,3,2,1,0.0,satisfied
2796,Female,Loyal Customer,70,Personal Travel,Eco,764,2,4,3,3,4,4,5,4,4,3,5,5,4,5,1,0.0,neutral or dissatisfied
97435,Female,disloyal Customer,34,Business travel,Eco Plus,587,2,1,1,2,3,1,3,3,1,4,2,4,2,3,1,0.0,neutral or dissatisfied
28583,Male,Loyal Customer,42,Personal Travel,Eco,2607,5,3,5,3,4,5,2,4,5,1,5,1,2,4,1,0.0,satisfied
90009,Male,Loyal Customer,29,Personal Travel,Business,1084,2,5,2,3,3,2,3,3,4,4,5,5,4,3,1,0.0,neutral or dissatisfied
107312,Female,Loyal Customer,42,Personal Travel,Eco,283,1,4,1,1,4,4,4,4,4,1,4,3,4,4,1,0.0,neutral or dissatisfied
96166,Female,Loyal Customer,45,Business travel,Business,687,1,1,1,1,5,5,5,4,4,4,4,4,4,4,1,0.0,satisfied
36604,Male,disloyal Customer,25,Business travel,Eco,1237,4,4,4,5,2,4,2,2,4,1,4,2,2,2,1,0.0,neutral or dissatisfied
123547,Male,disloyal Customer,55,Business travel,Business,1773,2,2,2,1,4,2,5,4,5,2,4,5,4,4,1,0.0,neutral or dissatisfied
86062,Male,disloyal Customer,58,Business travel,Eco Plus,447,1,0,0,4,5,1,5,5,1,4,3,1,3,5,1,0.0,neutral or dissatisfied
108377,Female,Loyal Customer,29,Personal Travel,Eco,1790,2,5,2,3,5,2,5,5,5,2,4,3,5,5,1,0.0,neutral or dissatisfied
124617,Female,Loyal Customer,40,Business travel,Business,1671,1,1,1,1,3,3,4,5,5,5,5,5,5,3,1,0.0,satisfied
86667,Male,Loyal Customer,15,Personal Travel,Eco,746,1,5,1,4,4,1,4,4,4,5,4,4,5,4,1,0.0,neutral or dissatisfied
88206,Male,Loyal Customer,35,Business travel,Business,404,3,3,3,3,2,5,5,5,5,5,5,3,5,5,1,0.0,satisfied
27733,Female,disloyal Customer,44,Business travel,Eco,1435,3,3,3,4,4,3,4,4,3,2,1,2,1,4,1,0.0,neutral or dissatisfied
54366,Female,disloyal Customer,23,Business travel,Eco Plus,1235,3,0,3,1,3,3,3,3,4,3,5,3,5,3,1,0.0,neutral or dissatisfied
96302,Female,Loyal Customer,32,Business travel,Business,546,1,1,1,1,4,4,4,4,3,4,4,4,5,4,1,0.0,satisfied
107562,Male,Loyal Customer,55,Business travel,Eco,1121,2,2,2,2,2,2,2,2,2,2,3,2,3,2,1,0.0,neutral or dissatisfied
77600,Male,Loyal Customer,60,Business travel,Business,2476,4,4,4,4,5,4,4,4,4,3,4,4,4,4,1,0.0,satisfied
85262,Female,Loyal Customer,28,Personal Travel,Eco,689,1,4,1,2,1,1,1,1,5,5,4,5,4,1,1,0.0,neutral or dissatisfied
90450,Female,Loyal Customer,60,Business travel,Business,2274,1,1,1,1,4,5,4,4,4,4,4,5,4,4,1,0.0,satisfied
102478,Male,Loyal Customer,24,Personal Travel,Eco,258,1,4,1,5,3,1,4,3,5,5,4,4,2,3,1,0.0,neutral or dissatisfied
126041,Male,Loyal Customer,31,Business travel,Business,507,3,3,1,3,3,3,3,3,4,4,4,3,4,3,1,0.0,neutral or dissatisfied
27551,Male,Loyal Customer,47,Personal Travel,Eco,1050,2,1,2,4,3,2,3,3,2,2,4,2,4,3,1,0.0,neutral or dissatisfied
25996,Female,Loyal Customer,58,Personal Travel,Eco,577,2,4,2,2,4,4,4,5,5,2,2,5,5,4,1,0.0,neutral or dissatisfied
65232,Male,Loyal Customer,69,Business travel,Eco Plus,469,2,3,5,3,1,2,1,1,2,3,3,3,4,1,1,0.0,neutral or dissatisfied
121928,Male,Loyal Customer,55,Business travel,Business,366,3,3,3,3,4,5,4,4,4,4,4,4,4,3,1,0.0,satisfied
100175,Male,Loyal Customer,58,Personal Travel,Eco,523,3,4,3,4,5,3,5,5,5,4,5,5,5,5,1,0.0,neutral or dissatisfied
87502,Male,Loyal Customer,37,Business travel,Eco,321,5,1,1,1,5,5,5,5,1,2,2,5,2,5,1,0.0,satisfied
119915,Male,Loyal Customer,23,Business travel,Business,3117,5,5,5,5,4,4,4,4,5,4,5,4,4,4,1,0.0,satisfied
121623,Female,Loyal Customer,37,Personal Travel,Eco,936,2,3,2,3,5,2,5,5,2,1,4,4,4,5,1,0.0,neutral or dissatisfied
80342,Female,Loyal Customer,37,Personal Travel,Eco,952,2,3,2,4,3,2,4,3,2,4,3,5,4,3,1,0.0,neutral or dissatisfied
53429,Female,Loyal Customer,53,Business travel,Eco,2358,4,4,4,4,1,3,1,4,4,4,4,3,4,5,1,0.0,satisfied
117465,Male,Loyal Customer,42,Business travel,Business,507,2,2,2,2,5,5,5,4,4,4,4,5,4,3,1,0.0,satisfied
86661,Female,Loyal Customer,60,Personal Travel,Eco,746,2,5,2,1,2,4,4,3,3,2,3,5,3,5,1,0.0,neutral or dissatisfied
26492,Male,Loyal Customer,25,Business travel,Business,2523,1,1,1,1,5,5,5,5,4,1,5,5,3,5,1,0.0,satisfied
15574,Male,disloyal Customer,37,Business travel,Business,228,4,4,4,3,4,4,5,4,2,5,5,1,1,4,1,0.0,neutral or dissatisfied
108320,Male,Loyal Customer,49,Business travel,Business,1750,2,2,2,2,4,5,4,4,4,4,4,3,4,3,1,0.0,satisfied
124267,Male,Loyal Customer,26,Personal Travel,Business,255,2,4,2,4,3,2,3,3,5,3,1,1,5,3,1,0.0,neutral or dissatisfied
58415,Male,Loyal Customer,24,Business travel,Business,723,3,1,1,1,3,3,3,3,1,5,3,2,3,3,1,0.0,neutral or dissatisfied
56678,Male,Loyal Customer,63,Personal Travel,Eco,1065,3,5,4,5,3,4,3,3,5,4,5,4,4,3,1,0.0,neutral or dissatisfied
97167,Female,Loyal Customer,36,Personal Travel,Eco,1164,5,4,4,3,1,4,1,1,4,2,3,3,4,1,1,0.0,satisfied
80569,Male,disloyal Customer,17,Business travel,Business,1747,5,5,5,4,4,5,4,4,4,5,4,5,5,4,1,0.0,satisfied
103400,Male,disloyal Customer,25,Business travel,Business,237,1,5,1,2,5,1,5,5,5,3,5,4,5,5,1,0.0,neutral or dissatisfied
70869,Female,Loyal Customer,51,Personal Travel,Eco,761,2,4,2,2,4,4,5,3,3,2,3,4,3,5,1,0.0,neutral or dissatisfied
29306,Female,Loyal Customer,44,Personal Travel,Eco,933,2,4,1,1,3,4,4,5,5,1,5,4,5,5,1,0.0,neutral or dissatisfied
111941,Female,disloyal Customer,37,Business travel,Business,533,2,2,2,1,5,2,5,5,4,3,5,4,4,5,1,0.0,neutral or dissatisfied
88834,Male,Loyal Customer,13,Personal Travel,Eco Plus,406,2,4,2,2,2,2,2,2,5,5,4,5,4,2,1,0.0,neutral or dissatisfied
76571,Female,Loyal Customer,14,Business travel,Business,3421,2,1,1,1,2,2,2,2,3,2,3,2,4,2,1,0.0,neutral or dissatisfied
12831,Male,disloyal Customer,17,Business travel,Eco,817,0,0,0,2,5,0,5,5,4,3,5,4,4,5,1,0.0,satisfied
108507,Male,Loyal Customer,49,Business travel,Business,519,5,5,5,5,5,4,4,5,5,5,5,3,5,3,1,0.0,satisfied
62404,Female,Loyal Customer,10,Personal Travel,Eco,2704,2,3,2,4,3,2,3,3,1,5,4,3,3,3,1,0.0,neutral or dissatisfied
112336,Male,Loyal Customer,52,Business travel,Business,3743,1,1,5,1,4,5,4,3,3,4,3,3,3,5,1,0.0,satisfied
115132,Female,Loyal Customer,54,Business travel,Business,1854,1,1,1,1,2,4,4,5,5,5,5,3,5,4,1,0.0,neutral or dissatisfied
29846,Female,Loyal Customer,55,Business travel,Eco,82,5,1,1,1,2,5,4,5,5,5,5,3,5,2,1,0.0,satisfied
57396,Male,Loyal Customer,41,Business travel,Business,1783,4,4,4,4,5,4,5,4,4,4,4,4,4,5,1,0.0,satisfied
57786,Male,Loyal Customer,46,Personal Travel,Eco,2611,2,5,3,2,3,4,4,1,4,5,1,4,5,4,1,0.0,neutral or dissatisfied
1925,Female,Loyal Customer,36,Business travel,Business,383,1,1,3,1,5,4,4,5,5,5,5,4,5,3,1,0.0,satisfied
54200,Female,Loyal Customer,42,Personal Travel,Eco,1400,3,4,3,5,3,5,4,5,5,3,5,5,5,3,1,0.0,neutral or dissatisfied
100543,Female,Loyal Customer,30,Personal Travel,Eco,580,3,3,3,4,2,3,2,2,1,3,4,1,3,2,1,0.0,neutral or dissatisfied
72299,Male,Loyal Customer,35,Personal Travel,Eco,919,3,4,3,1,2,3,2,2,4,5,4,5,5,2,1,0.0,neutral or dissatisfied
74848,Male,Loyal Customer,10,Personal Travel,Business,2136,0,2,0,3,4,0,4,4,1,4,3,1,4,4,1,0.0,satisfied
8937,Female,Loyal Customer,43,Business travel,Business,328,4,4,4,4,2,4,4,4,4,4,4,4,4,4,1,0.0,neutral or dissatisfied
92581,Male,Loyal Customer,44,Business travel,Eco Plus,2139,2,1,1,1,2,2,2,2,3,2,3,4,3,2,1,0.0,neutral or dissatisfied
30576,Male,disloyal Customer,10,Business travel,Eco,628,4,0,4,3,3,4,1,3,2,1,5,4,5,3,1,0.0,satisfied
57206,Male,Loyal Customer,23,Business travel,Business,1514,1,1,1,1,5,5,5,5,4,2,4,5,5,5,1,0.0,satisfied
114327,Male,Loyal Customer,23,Personal Travel,Eco,909,4,5,4,2,4,4,4,4,5,4,3,2,4,4,1,0.0,neutral or dissatisfied
81412,Male,disloyal Customer,21,Business travel,Eco,393,3,0,4,4,2,4,2,2,3,4,4,3,4,2,1,0.0,neutral or dissatisfied
116539,Male,Loyal Customer,44,Personal Travel,Eco,371,2,2,2,3,4,2,1,4,2,1,4,1,3,4,1,0.0,neutral or dissatisfied
118915,Female,Loyal Customer,44,Personal Travel,Eco,587,4,4,4,4,4,5,5,3,3,4,3,4,3,5,1,0.0,satisfied
74329,Male,Loyal Customer,19,Business travel,Business,1464,2,5,5,5,2,2,2,2,4,4,3,1,3,2,1,0.0,neutral or dissatisfied
116731,Female,Loyal Customer,23,Personal Travel,Eco Plus,358,5,4,2,2,2,2,2,2,3,4,4,5,4,2,1,0.0,satisfied
40786,Male,Loyal Customer,23,Business travel,Business,1605,5,5,5,5,5,4,5,5,2,4,2,2,1,5,1,0.0,satisfied
77680,Female,disloyal Customer,28,Business travel,Business,689,2,2,2,2,1,2,1,1,5,3,5,4,4,1,1,0.0,neutral or dissatisfied
45478,Male,disloyal Customer,21,Business travel,Eco,674,2,2,2,3,5,2,4,5,1,3,3,2,3,5,1,0.0,neutral or dissatisfied
31006,Female,disloyal Customer,26,Business travel,Eco,391,2,0,2,4,3,2,1,3,5,4,3,5,3,3,1,0.0,neutral or dissatisfied
10146,Female,Loyal Customer,63,Business travel,Business,1201,2,4,4,4,3,3,3,2,2,2,2,4,2,2,1,0.0,neutral or dissatisfied
63721,Male,Loyal Customer,53,Business travel,Business,1660,2,3,2,2,2,5,4,5,5,5,5,3,5,5,1,0.0,satisfied
110515,Male,Loyal Customer,70,Personal Travel,Eco Plus,925,3,4,3,2,2,3,2,2,4,5,5,4,4,2,1,0.0,neutral or dissatisfied
109606,Female,disloyal Customer,25,Business travel,Business,829,5,2,5,2,5,5,5,5,3,2,5,4,5,5,1,0.0,satisfied
97874,Male,disloyal Customer,45,Business travel,Business,612,4,4,4,4,4,4,4,4,3,2,5,3,4,4,1,0.0,neutral or dissatisfied
79480,Male,Loyal Customer,52,Business travel,Business,762,3,4,4,4,5,4,3,3,3,3,3,1,3,4,1,0.0,neutral or dissatisfied
80887,Male,Loyal Customer,37,Business travel,Eco Plus,292,5,3,3,3,5,5,5,5,3,2,5,5,1,5,1,0.0,neutral or dissatisfied
97248,Male,Loyal Customer,49,Business travel,Business,2450,2,1,1,1,4,4,4,2,2,2,2,4,2,1,1,0.0,neutral or dissatisfied
120480,Male,Loyal Customer,40,Personal Travel,Eco,449,2,3,2,3,5,2,5,5,5,5,2,2,2,5,1,0.0,neutral or dissatisfied
125334,Female,disloyal Customer,45,Business travel,Business,599,3,3,3,4,4,3,4,4,5,3,4,3,4,4,1,0.0,neutral or dissatisfied
94425,Male,Loyal Customer,60,Business travel,Business,2419,5,5,5,5,4,4,4,4,4,4,4,3,4,5,1,0.0,satisfied
96681,Male,Loyal Customer,66,Personal Travel,Eco Plus,937,1,5,0,3,2,0,2,2,4,3,4,5,3,2,1,0.0,neutral or dissatisfied
93763,Female,Loyal Customer,27,Personal Travel,Eco,368,2,5,2,1,2,2,5,2,3,3,5,1,3,2,1,0.0,neutral or dissatisfied
94844,Male,disloyal Customer,44,Business travel,Business,239,2,2,2,4,3,2,3,3,5,5,4,3,4,3,1,0.0,neutral or dissatisfied
54167,Female,disloyal Customer,22,Business travel,Eco,1400,2,3,3,2,3,2,3,3,5,1,5,4,1,3,1,0.0,neutral or dissatisfied
31897,Female,disloyal Customer,30,Business travel,Eco Plus,2762,2,2,2,3,5,2,5,5,2,4,4,3,1,5,1,0.0,neutral or dissatisfied
121896,Female,Loyal Customer,25,Personal Travel,Eco,366,0,5,0,3,1,0,1,1,3,3,4,4,5,1,1,0.0,satisfied
111005,Female,Loyal Customer,43,Business travel,Business,197,0,5,1,4,2,4,5,2,2,2,2,3,2,3,1,0.0,satisfied
67825,Male,disloyal Customer,25,Business travel,Eco,835,2,2,2,4,5,2,5,5,5,4,5,1,3,5,1,0.0,neutral or dissatisfied
69455,Female,Loyal Customer,15,Personal Travel,Eco,1089,3,5,3,5,4,3,2,4,3,5,2,2,1,4,1,0.0,neutral or dissatisfied
88442,Male,Loyal Customer,42,Business travel,Eco,270,1,5,5,5,1,1,1,1,1,1,3,3,3,1,1,0.0,neutral or dissatisfied
55338,Male,Loyal Customer,56,Personal Travel,Eco,1325,3,5,3,2,1,3,1,1,3,2,3,4,4,1,1,0.0,neutral or dissatisfied
32859,Female,Loyal Customer,7,Personal Travel,Eco,102,2,4,2,3,1,2,1,1,1,3,4,2,3,1,1,0.0,neutral or dissatisfied
52928,Male,Loyal Customer,64,Personal Travel,Eco,679,1,4,1,3,2,1,2,2,1,3,1,5,3,2,1,0.0,neutral or dissatisfied
90769,Female,Loyal Customer,41,Business travel,Business,594,3,3,3,3,3,4,5,4,4,4,4,3,4,3,1,0.0,satisfied
94735,Female,Loyal Customer,49,Business travel,Business,192,5,5,4,5,5,5,4,4,4,4,4,4,4,5,1,0.0,satisfied
16481,Female,Loyal Customer,60,Business travel,Business,3814,1,1,1,1,4,5,4,5,5,5,4,4,5,4,1,0.0,satisfied
61105,Male,Loyal Customer,36,Personal Travel,Eco,1709,2,5,2,5,3,2,3,3,5,3,3,5,3,3,1,0.0,neutral or dissatisfied
114434,Male,Loyal Customer,41,Business travel,Business,362,2,2,2,2,5,5,5,4,4,4,4,5,4,3,1,0.0,satisfied
125965,Male,Loyal Customer,63,Business travel,Business,468,3,3,3,3,5,4,4,5,5,5,5,3,5,3,1,0.0,satisfied
116416,Male,Loyal Customer,63,Personal Travel,Eco,358,3,2,3,3,2,3,2,2,4,1,3,1,2,2,1,0.0,neutral or dissatisfied
12002,Male,Loyal Customer,60,Business travel,Eco Plus,667,4,2,3,3,4,4,4,4,5,1,1,3,1,4,1,0.0,neutral or dissatisfied
124495,Female,disloyal Customer,38,Business travel,Business,930,3,3,3,3,1,3,1,1,5,4,4,5,4,1,1,0.0,neutral or dissatisfied
67397,Female,Loyal Customer,46,Business travel,Eco,592,4,1,1,1,2,2,2,4,4,4,4,2,4,3,1,0.0,neutral or dissatisfied
129101,Female,Loyal Customer,40,Personal Travel,Eco,2218,3,5,3,1,2,3,3,2,1,4,2,4,5,2,1,0.0,neutral or dissatisfied
89212,Male,Loyal Customer,41,Personal Travel,Eco,2116,4,5,4,3,1,4,1,1,2,1,4,2,5,1,1,0.0,neutral or dissatisfied
