Gender,Customer Type,Age,Type of Travel,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Class_Eco,Class_Eco Plus
0.0,1.0,-0.08333333333333333,0.0,-0.4153876818816026,0.0,-1.0,0.0,1.0,0.0,0.5,1.0,-0.5,0.5,0.0,-0.5,-1.0,1.0,1.0,0.0
0.0,0.0,-0.375,0.0,1.1855690651783934,0.0,-0.5,-0.5,0.0,0.0,-0.5,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0
1.0,0.0,0.2916666666666667,0.0,1.954953159258521,0.0,0.5,0.5,-0.5,0.5,0.0,0.0,0.0,-0.5,-1.0,0.0,-1.0,0.5,0.0,0.0
0.0,0.0,0.375,0.0,0.187362965915886,-1.0,-1.0,-1.0,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0
1.0,1.0,-0.6666666666666666,0.0,0.13793103448275862,0.0,0.0,0.0,-0.5,0.0,-1.5,-0.5,-0.5,-1.0,0.0,-1.0,-1.0,-0.5,1.0,0.0
1.0,0.0,1.0833333333333333,1.0,-0.17779549531592584,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.5,0.0,-1.0,-1.0,0.0,1.0,1.0,0.0
1.0,0.0,0.2916666666666667,1.0,0.07175602949970102,0.5,1.0,0.5,-0.5,0.5,-1.0,-0.5,1.0,-1.0,1.0,1.0,0.0,-0.5,1.0,0.0
1.0,0.0,0.5,0.0,1.316324496711182,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,1.0,1.0,0.5,1.0,0.0,1.0,-0.5,0.0,0.0
0.0,0.0,0.5833333333333334,0.0,-0.2782539366155073,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.7083333333333334,0.0,1.9956149093083515,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,0.5,0.5,0.5,0.0,-1.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.08333333333333333,0.0,1.4351205899940203,0.0,0.5,0.5,0.5,0.0,-0.5,0.0,0.0,-0.5,-1.0,0.0,-1.0,-0.5,0.0,0.0
0.0,0.0,-0.25,0.0,0.6450069762806458,1.0,-0.5,0.5,1.0,1.0,0.5,1.0,0.0,-0.5,1.0,0.0,-1.0,1.0,1.0,0.0
0.0,1.0,-0.041666666666666664,0.0,0.21367351006577637,1.0,1.0,1.0,-1.0,1.0,-1.5,-1.0,1.0,-0.5,0.0,0.5,0.0,-1.0,0.0,0.0
0.0,0.0,-0.5,0.0,0.18257923061590592,0.5,1.0,1.0,0.5,1.0,0.0,0.5,-0.5,0.0,-2.0,0.5,-2.0,0.5,0.0,1.0
0.0,0.0,-0.375,0.0,-0.17779549531592584,1.0,1.0,1.0,0.5,1.0,0.0,0.5,-0.5,0.0,-3.0,0.5,-3.0,0.5,0.0,0.0
0.0,1.0,0.25,0.0,0.49990033884791707,-0.5,-0.5,-0.5,1.0,-0.5,0.5,1.0,-0.5,-1.0,0.0,-1.0,-1.0,1.0,0.0,0.0
1.0,0.0,0.875,1.0,-0.3731313533984453,-1.0,0.5,0.5,-1.0,0.5,-1.5,-1.0,1.0,-0.5,-2.0,1.0,0.0,-1.0,1.0,0.0
0.0,0.0,-0.08333333333333333,0.0,2.0083715367749653,0.5,0.0,-1.0,0.5,0.5,-0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
0.0,0.0,-0.75,0.0,2.1080326888578833,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.5,0.0,-3.0,-0.5,0.0,1.0,0.0,0.0
1.0,0.0,0.16666666666666666,0.0,-0.4735897946980267,1.0,-1.0,-1.0,1.0,1.0,0.5,1.0,-1.0,0.0,-3.0,0.5,0.0,1.0,1.0,0.0
1.0,0.0,-1.0416666666666667,1.0,2.447630057803467,0.0,-1.0,0.0,0.0,-0.5,-1.0,-0.5,0.5,0.0,0.0,-0.5,-3.0,-0.5,1.0,0.0
1.0,0.0,0.25,0.0,2.3974486745066774,1.0,1.0,-0.5,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
0.0,0.0,0.20833333333333334,0.0,-0.18656567669922264,1.0,1.0,-0.5,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.5416666666666666,1.0,-0.39226629459836554,0.5,1.0,0.5,-1.0,-0.5,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.5,1.0,0.0
1.0,0.0,0.041666666666666664,0.0,-0.4704006378313733,0.0,-0.5,-0.5,0.5,0.0,-0.5,0.0,0.0,-0.5,-1.0,-0.5,-1.0,-1.0,0.0,0.0
0.0,1.0,-0.625,0.0,-0.4448873828981463,1.0,-1.5,1.0,0.5,1.0,0.0,0.5,0.0,-1.0,1.0,0.0,1.0,0.5,0.0,0.0
1.0,0.0,-0.4583333333333333,0.0,1.126569663145306,-1.0,1.0,1.0,-1.0,-1.0,-1.5,-1.0,0.5,-1.5,-1.0,-1.0,0.0,-1.0,0.0,0.0
0.0,1.0,0.041666666666666664,0.0,-0.3731313533984453,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,0.0,0.5,0.5,0.0,-1.0,-1.0,0.0,0.0,0.0
0.0,0.0,0.375,0.0,-0.3906717161650389,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-0.5,-1.0,0.0,-1.0,0.0,0.0,1.0
0.0,0.0,0.9583333333333334,1.0,1.3864859477775564,-0.5,1.0,-0.5,-0.5,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.5,1.0,0.0
0.0,0.0,0.041666666666666664,0.0,1.2437711779948175,-1.0,-1.0,-0.5,-0.5,1.0,0.0,-0.5,-0.5,-1.0,-2.0,1.0,-2.0,0.5,0.0,0.0
1.0,1.0,-0.16666666666666666,0.0,0.4560494319314331,0.0,0.0,0.0,-0.5,0.0,-1.0,-0.5,0.0,0.0,1.0,1.0,0.0,-0.5,0.0,0.0
1.0,0.0,0.4583333333333333,0.0,1.080326888578832,0.0,0.0,0.5,-0.5,-1.0,-0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.5,0.0,0.0
1.0,0.0,0.041666666666666664,1.0,-0.3555909906318517,-1.0,0.0,0.5,-1.0,0.5,-1.5,-1.0,0.5,0.5,-1.0,0.0,0.0,-1.0,1.0,0.0
1.0,0.0,0.5833333333333334,1.0,-0.3731313533984453,-0.5,-0.5,0.0,1.0,0.0,0.5,1.0,-1.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0
0.0,1.0,-0.7916666666666666,0.0,-0.48156268686466014,0.0,0.5,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.6666666666666666,0.0,-0.49272473589794696,0.5,1.0,1.0,0.0,0.0,0.0,0.0,-0.5,0.5,-1.0,0.5,-1.0,0.0,0.0,0.0
1.0,0.0,0.9166666666666666,0.0,-0.45126569663145305,-1.0,-1.0,-1.0,-1.0,-1.0,-1.5,-1.0,-0.5,-1.5,-1.0,0.5,-1.0,-1.0,1.0,0.0
0.0,1.0,-0.5833333333333334,0.0,0.23121387283236994,-0.5,0.0,-0.5,1.0,-0.5,0.5,1.0,-0.5,-1.0,-1.0,0.5,-1.0,1.0,0.0,1.0
1.0,0.0,-0.25,0.0,-0.400239186764999,1.0,0.5,0.5,1.0,1.0,0.5,1.0,-0.5,-1.5,-2.0,1.0,-3.0,1.0,1.0,0.0
0.0,0.0,0.2916666666666667,0.0,1.1744070161451066,-0.5,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-0.5,-2.0,-1.0,-1.0,0.5,0.0,0.0
1.0,0.0,1.2916666666666667,0.0,1.3258919673111422,-1.0,1.0,1.0,1.0,0.0,-0.5,-1.0,-1.0,-1.0,-3.0,0.0,-3.0,-1.0,0.0,0.0
0.0,0.0,0.8333333333333334,1.0,-0.31891568666533787,0.0,0.0,-0.5,-0.5,1.0,-0.5,0.5,0.5,-1.0,-2.0,-0.5,0.0,0.0,1.0,0.0
1.0,0.0,-1.0416666666666667,1.0,-0.07494518636635439,-1.0,1.0,-1.0,-0.5,-1.0,-1.0,-0.5,-0.5,-1.0,-2.0,-1.0,-1.0,-0.5,1.0,0.0
1.0,1.0,-0.625,0.0,-0.47917081921467014,0.5,-1.5,0.5,-0.5,0.5,-1.0,-0.5,0.5,-0.5,-1.0,0.0,0.0,-0.5,0.0,0.0
0.0,0.0,-0.875,0.0,0.7462627067968906,-1.0,-0.5,-0.5,-1.0,-1.0,-1.5,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0
1.0,0.0,-0.125,1.0,1.3219055212278255,0.5,0.5,0.5,0.5,0.0,-0.5,-1.0,0.5,0.0,0.0,0.0,-1.0,0.0,1.0,0.0
0.0,0.0,0.20833333333333334,0.0,-0.328483157265298,1.0,1.0,1.0,-0.5,1.0,0.0,0.0,0.0,-0.5,-1.0,0.5,-1.0,0.0,0.0,0.0
1.0,1.0,-0.9583333333333334,0.0,-0.02391867649990034,-1.0,-1.0,-1.0,-1.0,-1.0,-1.5,0.5,0.5,-1.0,-2.0,-1.0,-1.0,-1.0,1.0,0.0
1.0,0.0,-0.75,1.0,-0.16902531393262907,-0.5,0.5,-0.5,-1.0,-0.5,-1.5,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0
0.0,0.0,0.20833333333333334,0.0,0.20091688259916285,1.0,1.0,1.0,1.0,0.5,-0.5,0.5,0.5,0.0,0.0,-0.5,0.0,-0.5,0.0,0.0
1.0,0.0,0.375,1.0,0.24715965716563684,-1.0,0.5,-1.0,-1.0,-1.0,-1.5,-1.0,0.5,-1.0,1.0,0.0,1.0,-1.0,1.0,0.0
1.0,0.0,-1.0,0.0,1.0476380306956348,-0.5,-0.5,-0.5,-0.5,-0.5,-1.0,-0.5,0.0,0.5,-1.0,-0.5,0.0,-0.5,0.0,0.0
0.0,0.0,0.4583333333333333,1.0,-0.28622682878214073,0.0,0.5,0.0,-0.5,-1.0,-1.5,-1.0,-1.0,-0.5,0.0,0.0,-3.0,0.5,1.0,0.0
0.0,1.0,-0.75,0.0,-0.3292804464819613,1.0,0.5,1.0,0.5,1.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.5,1.0,0.0
0.0,0.0,-1.1666666666666667,1.0,-0.2200518237990831,-1.0,1.0,-1.0,0.0,-1.0,-0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.0,-0.20833333333333334,0.0,-0.15387681881602552,0.0,-0.5,-0.5,-0.5,0.0,-0.5,0.0,0.0,-0.5,-1.0,-0.5,-1.0,-0.5,0.0,0.0
0.0,0.0,1.1666666666666667,1.0,-0.26629459836555713,0.0,-1.0,-0.5,0.5,-1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,1.0,-0.5,0.0,1.0
1.0,0.0,0.0,0.0,-0.27984851504883396,-0.5,0.5,0.5,-0.5,-0.5,-1.0,-0.5,0.0,-0.5,0.0,0.5,-1.0,-0.5,0.0,1.0
1.0,1.0,-1.1666666666666667,0.0,-0.26868646601554713,-1.0,-1.0,-1.0,0.0,-1.0,-0.5,0.0,0.5,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0
1.0,0.0,0.5,0.0,1.7388877815427546,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.5,-1.0,0.0,-1.0,-0.5,0.0,0.0
1.0,0.0,-1.125,1.0,0.5612916085309946,-0.5,0.5,-0.5,0.0,-0.5,-0.5,0.0,0.5,-0.5,-1.0,1.0,1.0,0.0,1.0,0.0
0.0,0.0,-0.25,0.0,-0.028702411799880406,-0.5,-0.5,-0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0
0.0,0.0,-1.1666666666666667,1.0,1.4104046242774566,0.0,0.5,0.0,-0.5,0.0,-1.0,-0.5,1.0,-0.5,0.0,1.0,1.0,-0.5,1.0,0.0
0.0,0.0,-0.6666666666666666,0.0,0.6163045644807654,0.5,-1.0,-1.0,0.5,0.5,-1.0,0.5,0.0,0.5,-1.0,0.5,0.0,0.5,1.0,0.0
1.0,1.0,-0.625,0.0,-0.037472593183177194,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-1.0,-1.0,0.0,-0.5,0.0,0.5,1.0,0.0
1.0,1.0,-0.4166666666666667,0.0,-0.09886386286625473,-1.0,-1.0,-1.0,0.0,-1.0,-0.5,0.0,-0.5,-1.5,-1.0,-0.5,0.0,0.0,1.0,0.0
0.0,1.0,-0.625,0.0,0.1554713972493522,-1.0,-1.0,-1.0,0.0,-1.0,-0.5,0.0,0.5,-1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,-0.5833333333333334,0.0,-0.11640422563284832,-1.0,-1.5,-1.5,-1.0,-1.5,-1.5,-1.0,0.0,0.5,0.0,-0.5,-1.0,-1.0,1.0,0.0
0.0,0.0,-1.2083333333333333,1.0,-0.5214271476978274,0.0,-1.0,0.0,-0.5,0.0,-1.0,-0.5,0.5,0.0,-1.0,0.5,-2.0,-0.5,1.0,0.0
0.0,0.0,1.125,0.0,-0.5397647996810843,1.0,1.0,1.0,-0.5,0.0,-1.0,0.5,0.5,0.0,0.0,-0.5,0.0,-1.0,0.0,0.0
1.0,0.0,0.041666666666666664,0.0,1.2126768985449472,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0
0.0,1.0,-0.625,0.0,-0.564480765397648,-0.5,1.0,-0.5,0.0,-0.5,-0.5,0.0,0.5,0.5,-3.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.25,0.0,0.03906717161650389,0.5,1.0,1.0,-1.0,1.0,-0.5,0.5,0.5,0.0,0.0,-1.0,0.0,-1.0,1.0,0.0
1.0,0.0,-1.2916666666666667,1.0,-0.16025513254933227,-0.5,1.0,-0.5,0.0,-0.5,-1.5,0.0,0.0,0.5,-2.0,0.5,-3.0,0.0,1.0,0.0
1.0,0.0,-0.75,1.0,0.23121387283236994,1.0,1.0,1.0,0.5,1.0,0.0,0.5,-1.0,-0.5,-1.0,0.5,-2.0,0.5,1.0,0.0
1.0,0.0,0.5,1.0,0.02551325493322703,-1.0,0.5,-1.0,-0.5,-1.0,-1.0,-0.5,0.0,-0.5,1.0,1.0,0.0,-0.5,1.0,0.0
0.0,1.0,0.5416666666666666,0.0,-0.20171417181582618,1.0,1.0,1.0,0.0,1.0,-0.5,0.0,1.0,-0.5,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,-0.75,1.0,0.07175602949970102,-0.5,1.0,-0.5,0.5,-0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.5,0.0,1.0
0.0,0.0,-0.2916666666666667,0.0,-0.19055212278253936,-0.5,0.5,0.5,-0.5,-0.5,-1.0,-0.5,0.5,-1.5,-1.0,0.5,-1.0,-0.5,0.0,0.0
1.0,0.0,0.20833333333333334,0.0,-0.02551325493322703,0.0,1.0,1.0,0.0,0.0,-0.5,0.0,-1.0,0.0,-1.0,-0.5,-1.0,0.0,1.0,0.0
0.0,0.0,0.75,0.0,-0.5214271476978274,0.5,0.5,0.5,1.0,1.0,-1.5,0.5,0.5,0.0,0.0,0.0,0.0,-0.5,1.0,0.0
0.0,1.0,0.125,0.0,0.13713374526609529,-1.0,-1.0,-1.0,-1.0,-1.0,-1.5,-1.0,0.5,0.5,0.0,0.5,0.0,-1.0,0.0,0.0
0.0,0.0,-1.2916666666666667,1.0,-0.42814430934821607,0.0,0.5,0.0,0.5,0.0,0.0,0.5,1.0,-0.5,1.0,0.0,1.0,0.5,1.0,0.0
0.0,0.0,0.2916666666666667,0.0,-0.4847518437313135,1.0,0.0,0.0,1.0,-0.5,0.0,1.0,1.0,0.5,1.0,-0.5,1.0,1.0,1.0,0.0
0.0,0.0,0.8333333333333334,0.0,-0.17939007374925253,0.5,-1.0,-1.0,0.0,-0.5,-0.5,0.5,0.5,0.0,0.0,0.5,0.0,-0.5,1.0,0.0
1.0,0.0,0.041666666666666664,0.0,-0.4600358780147499,0.5,0.5,0.5,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,0.0
1.0,1.0,-0.6666666666666666,0.0,0.11162049033286825,0.5,0.5,0.5,-0.5,0.5,-1.0,-0.5,0.5,0.0,-1.0,1.0,0.0,-0.5,1.0,0.0
0.0,1.0,-0.7916666666666666,0.0,-0.29419972094877417,0.5,0.0,0.5,-0.5,0.5,-1.0,-0.5,1.0,-1.5,-3.0,-1.0,-2.0,-0.5,1.0,0.0
1.0,1.0,-0.75,0.0,-0.164241578632649,0.5,-1.5,0.5,1.0,0.5,0.5,1.0,0.5,-0.5,1.0,0.5,0.0,1.0,0.0,0.0
0.0,0.0,-0.5416666666666666,1.0,-0.02551325493322703,-1.0,1.0,-1.0,-1.0,-1.0,0.5,-1.0,1.0,-0.5,0.0,0.5,1.0,-1.0,1.0,0.0
1.0,0.0,0.16666666666666666,0.0,-0.18816025513254933,-0.5,0.5,0.5,-1.0,0.0,-0.5,-0.5,-0.5,-1.0,-2.0,-0.5,-2.0,-0.5,0.0,0.0
1.0,0.0,0.20833333333333334,0.0,-0.5565078732310146,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,-1.0,1.0,1.0,0.5,1.0,0.0
0.0,0.0,0.7916666666666666,1.0,-0.4129958142316125,-1.0,0.5,-1.0,0.5,1.0,0.0,0.0,0.0,-1.5,-1.0,0.0,-1.0,1.0,1.0,0.0
0.0,0.0,-0.625,0.0,0.495116603547937,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0,0.0,0.625,0.0,2.0506278652581225,0.5,-0.5,1.0,-0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0833333333333333,1.0,-0.44568467211480967,-0.5,0.0,-1.5,-0.5,-0.5,-0.5,0.5,0.5,-1.5,0.0,-1.0,0.0,-0.5,1.0,0.0
0.0,0.0,-0.3333333333333333,0.0,1.316324496711182,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.5,-1.0,1.0,0.0,-2.0,0.5,0.0,0.0
0.0,0.0,0.9166666666666666,1.0,-0.10205301973290812,-1.0,0.5,-1.5,-0.5,1.0,0.0,0.5,0.5,-1.5,0.0,-1.0,0.0,0.0,1.0,0.0
1.0,0.0,1.2916666666666667,0.0,-0.2535379708989436,0.5,-0.5,-0.5,0.5,0.5,0.0,0.5,-1.0,0.5,-1.0,-0.5,0.0,0.5,0.0,1.0
0.0,0.0,-0.875,1.0,-0.027107833366553716,-0.5,0.5,-0.5,0.0,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.0,1.125,1.0,-0.3252940003986446,0.0,0.5,0.0,0.0,0.0,-1.5,0.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.0,1.2916666666666667,0.0,1.4646202910105641,-1.0,-1.0,-1.0,-0.5,0.0,0.5,0.5,0.5,0.0,0.0,-0.5,0.0,0.5,0.0,0.0
0.0,1.0,-0.5,0.0,-0.5477376918477178,0.5,-0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,-2.0,-1.0,-2.0,0.0,1.0,0.0
1.0,0.0,-1.0,1.0,-0.18098465218257923,-0.5,1.0,0.0,0.0,0.0,-0.5,0.0,0.5,-0.5,0.0,1.0,1.0,0.0,1.0,0.0
1.0,0.0,0.375,0.0,0.7143711381303568,0.0,0.0,0.0,-0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.0
1.0,0.0,0.3333333333333333,0.0,-0.2750647797488539,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,-1.0,0.5,-1.0,1.0,0.0,0.0
1.0,0.0,0.5,0.0,-0.11720151484951166,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.5,0.0,0.0
0.0,0.0,-0.875,1.0,0.2910105640821208,-0.5,0.5,-1.0,-0.5,-1.0,-1.0,-0.5,1.0,0.5,0.0,0.5,1.0,-0.5,1.0,0.0
0.0,0.0,0.25,0.0,1.1688259916284631,-1.0,0.0,0.0,0.0,0.0,-0.5,-1.0,-1.0,-1.5,-3.0,0.5,-3.0,-0.5,0.0,0.0
0.0,0.0,-0.9583333333333334,1.0,-0.21526808849910306,-0.5,1.0,-0.5,1.0,-0.5,0.5,1.0,1.0,-0.5,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.75,0.0,0.6386286625473391,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,0.5,1.0,0.0,1.0,-1.0,0.0,0.0
1.0,0.0,0.25,0.0,-0.5485349810643811,-1.0,-1.0,-1.0,-1.0,0.0,0.5,0.5,0.5,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.875,0.0,0.8020729519633247,-0.5,-1.0,0.5,-1.0,0.0,-1.0,-0.5,-0.5,-1.0,-2.0,0.0,-2.0,-0.5,0.0,0.0
0.0,0.0,-0.5416666666666666,1.0,-0.520629858481164,0.5,-0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,-1.0,-0.5,-1.0,0.5,1.0,0.0
0.0,1.0,0.16666666666666666,0.0,-0.19134941199920272,0.0,-1.5,0.5,-1.0,0.5,-1.5,-1.0,0.0,-0.5,-1.0,-1.0,0.0,-1.0,1.0,0.0
0.0,0.0,0.0,0.0,2.1463025712577237,1.0,0.0,1.0,-0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0
1.0,0.0,0.625,0.0,-0.5238190153478174,-1.0,-1.0,-1.0,-1.0,-1.0,-1.5,-1.0,0.5,0.0,-1.0,0.5,-2.0,-1.0,1.0,0.0
0.0,1.0,-0.5833333333333334,0.0,-0.15068766194937214,-0.5,-1.5,-0.5,1.0,-0.5,0.5,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.875,0.0,1.614510663743273,-1.0,-1.0,-1.0,-0.5,1.0,0.0,0.0,0.0,-0.5,-1.0,1.0,-1.0,0.0,0.0,0.0
0.0,0.0,0.75,0.0,0.8204106039465816,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.0
0.0,0.0,0.75,1.0,0.7390871038469204,-0.5,0.5,-0.5,0.5,1.0,0.5,-0.5,-0.5,-1.0,-2.0,0.0,-2.0,0.5,1.0,0.0
0.0,1.0,-0.5833333333333334,0.0,-0.028702411799880406,0.0,-0.5,-0.5,-1.0,-0.5,-1.5,-1.0,-0.5,-1.5,0.0,-0.5,0.0,-1.0,1.0,0.0
1.0,0.0,-0.4583333333333333,1.0,-0.425752441698226,0.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,-1.0,1.0,0.5,1.0,1.0,0.0,1.0
0.0,0.0,-0.875,1.0,-0.4672114809647199,0.0,1.0,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,0.0,-1.0,0.5,1.0,0.0
0.0,0.0,-0.16666666666666666,0.0,1.4096073350607934,-0.5,-0.5,-0.5,0.5,0.5,0.0,0.5,-0.5,0.0,1.0,0.5,1.0,0.5,0.0,0.0
1.0,0.0,0.5,0.0,0.5963723340641818,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.0,0.0,-0.5833333333333334,1.0,0.0821207893163245,-0.5,1.0,-0.5,0.5,-0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,1.0,0.0
1.0,1.0,-0.625,0.0,-0.1730117600159458,0.0,-1.5,0.0,-0.5,0.0,-1.0,-0.5,1.0,0.5,1.0,0.5,0.0,-0.5,1.0,0.0
0.0,0.0,0.25,1.0,-0.4074147897149691,0.5,0.0,0.5,0.5,0.0,-0.5,1.0,1.0,0.0,1.0,-0.5,1.0,0.0,1.0,0.0
0.0,0.0,-0.7083333333333334,0.0,1.0819214670121586,0.0,-0.5,-0.5,0.0,0.0,-0.5,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.75,0.0,1.1209886386286625,-0.5,-0.5,-0.5,1.0,0.5,0.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,-0.375,0.0,-0.256727127765597,0.5,-0.5,0.5,0.0,0.0,-0.5,0.0,1.0,-1.0,-3.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,-0.9583333333333334,1.0,-0.05501295594977078,0.0,0.0,-0.5,0.0,-0.5,-0.5,0.0,0.0,0.0,-2.0,0.0,-2.0,0.0,1.0,0.0
1.0,0.0,1.125,0.0,-0.28622682878214073,-1.0,-1.0,-1.0,0.0,0.0,-0.5,-1.0,-1.0,-1.5,-3.0,0.5,-3.0,-0.5,0.0,0.0
1.0,1.0,-0.8333333333333334,0.0,-0.22643013753238989,0.0,-1.5,0.0,-0.5,0.0,-1.0,-0.5,0.0,-0.5,1.0,0.0,0.0,-0.5,1.0,0.0
